Date,Open,High,Low,Close,Volume,Daily_Return,MA_7,MA_20,MA_30,MA_50,High_52w,Low_52w
2024-11-26,437.6137665685303,440.0297610711077,432.2347801116228,434.8786926269531,6791715.0,-0.625,427.9,435.43,438.1,448.82,481.83,367.28
2024-11-27,435.3344694476491,437.7048973618643,431.231859093232,434.8330383300781,7339184.0,-0.1152,429.34,435.1,437.5,448.15,481.83,367.28
2024-11-28,434.8786745654213,441.0782002838839,428.9982282727063,432.964111328125,14967609.0,-0.4403,430.42,434.5,436.78,447.49,481.83,367.28
2024-11-29,431.4142532370416,436.610916993766,430.8672268749846,434.6507873535156,8668142.0,0.7502,431.65,433.83,436.28,446.93,481.83,367.28
2024-12-02,433.966980868156,436.9755679077777,431.5965815849029,435.0610046386719,5689595.0,0.2521,434.26,433.3,435.92,446.38,481.83,367.28
2024-12-03,424.850017114586,431.5965690728606,421.886996425715,430.8216247558594,23073942.0,1.4056,433.99,432.49,435.49,445.73,481.83,367.28
2024-12-04,432.5082652197201,435.97268813501296,425.2146870249997,425.8528747558594,13957078.0,-1.5388,432.72,431.69,434.99,444.86,481.83,367.28
2024-12-05,426.26315497287504,431.0039534664892,421.6590841659863,426.2175598144531,27432375.0,-0.0107,431.49,431.12,434.56,443.96,481.83,367.28
2024-12-06,428.4967696297712,433.0096787190976,426.3998836820194,429.5452270507813,7842234.0,0.2447,430.73,430.66,434.28,443.16,481.83,367.28
2024-12-09,429.8643384901404,430.3202033957231,422.0693577733716,423.8927307128906,12154116.0,-1.3892,429.43,430.07,434.07,442.2,481.83,367.28
2024-12-10,424.25741035905713,425.26027264301655,421.75022575488975,424.34857177734375,9163636.0,0.0215,427.96,429.5,433.56,441.15,481.83,367.28
2024-12-11,425.94403586168113,426.8557367471317,423.6647980951895,424.1662292480469,7005617.0,-0.4174,426.41,428.96,432.98,440.11,481.83,367.28
2024-12-12,424.3941941854832,426.5822417304775,418.6049092085582,419.9268798828125,13380617.0,-1.0526,424.85,428.41,432.15,439.06,481.83,367.28
2024-12-13,419.3798443995844,432.508273854474,411.7671866345871,428.4967956542969,32976794.0,2.1739,425.23,428.31,431.5,438.21,481.83,367.28
2024-12-16,428.72473876610616,432.5082991853628,426.67344772907313,428.5879821777344,9354160.0,-0.0319,425.57,428.49,430.93,437.44,481.83,367.28
2024-12-17,428.4968176136746,433.7846426777708,422.1605350111602,428.0865478515625,20608409.0,-0.0957,425.36,428.63,430.3,436.82,481.83,367.28
2024-12-18,430.9583612602551,431.96122353100753,425.6705078666972,428.95263671875,12841386.0,-0.4654,426.08,428.77,429.87,436.09,481.83,367.28
2024-12-19,427.5851137017342,432.462697864214,424.2118519899155,425.3514709472656,15161531.0,-0.5224,426.22,429.2,429.46,435.34,481.83,367.28
2024-12-20,425.3058484782107,426.1719831013704,418.7416483284436,423.6192321777344,20231570.0,-0.3966,426.15,428.75,428.96,434.84,481.83,367.28
2024-12-23,429.5908823165538,435.5168953225447,426.3087530222165,432.3715515136719,19562956.0,0.6473,427.92,428.63,428.84,434.52,481.83,367.28
2024-12-24,432.96408722824526,437.8416420253145,430.9127675243045,436.2005920410156,12009880.0,0.7475,429.02,428.7,428.86,434.34,481.83,367.28
2024-12-26,438.1151381713188,439.3003521284264,433.9669326628434,434.8330383300781,9188830.0,-0.7491,429.92,428.7,428.86,433.98,481.83,367.28
2024-12-27,437.3858293118311,439.3459877026604,433.9669725881456,436.3373718261719,16906420.0,-0.2397,431.1,428.87,429.03,433.61,481.83,367.28
