Date,Open,High,Low,Close,Volume,Daily_Return,MA_7,MA_20,MA_30,MA_50,High_52w,Low_52w
2024-09-26,1309.892782398436,1323.1405374478413,1306.8165432729581,1318.87353515625,11100869,0.6856,1305.95,1257.38,1235.1,1213.71,1351.92,1031.2
2024-09-27,1322.793216287465,1322.793216287465,1293.8663936696585,1296.5953369140625,17117379,-1.9805,1308.54,1261.22,1239.05,1215.04,1351.92,1031.2
2024-09-30,1282.2064133181361,1286.870498271365,1261.168789397214,1263.252685546875,12622212,-1.4782,1305.85,1263.35,1242.26,1215.73,1351.92,1031.2
2024-10-01,1260.0772141126831,1270.4471502080723,1257.8939867892805,1264.6419677734375,10972413,0.3623,1296.77,1264.68,1245.41,1216.6,1351.92,1031.2
2024-10-03,1244.0011592918727,1256.0581509565811,1238.5929384016897,1246.7301025390625,17648551,0.2194,1287.47,1265.67,1248.1,1217.4,1351.92,1031.2
2024-10-04,1237.5508987809962,1254.7184806872842,1226.734336136113,1230.2572021484375,13488887,-0.5894,1276.29,1265.86,1249.71,1217.94,1351.92,1031.2
2024-10-07,1232.0434743858432,1253.2795172340534,1215.6201496244253,1224.4520263671875,20667247,-0.6162,1263.54,1267.14,1250.72,1218.86,1351.92,1031.2
2024-10-08,1231.4976811477177,1238.245662101406,1220.3338222332038,1227.13134765625,12219259,-0.3546,1250.44,1267.22,1251.49,1219.64,1351.92,1031.2
2024-10-09,1233.5319821121263,1255.4130720043904,1223.2115909568488,1234.62353515625,14765997,0.0885,1241.58,1267.56,1252.08,1220.47,1351.92,1031.2
2024-10-10,1237.2036303622588,1245.0927087268437,1228.520629146562,1233.978515625,9118195,-0.2607,1237.4,1267.91,1252.73,1221.35,1351.92,1031.2
2024-10-11,1227.528300150437,1231.299252032795,1212.6431550394777,1213.635498046875,8472512,-1.1318,1230.12,1266.47,1252.76,1221.72,1351.92,1031.2
2024-10-14,1211.6507942721546,1228.4214150784755,1208.0783837250117,1222.3184814453125,11833929,0.8804,1226.63,1265.54,1252.85,1222.36,1351.92,1031.2
2024-10-15,1229.4632721003522,1248.6652054451272,1225.9405272443164,1245.8865966796875,11657338,1.3358,1228.86,1265.18,1253.69,1223.73,1351.92,1031.2
2024-10-16,1238.9402364127245,1245.340800313192,1232.0930454805564,1233.6312255859375,7869727,-0.4285,1230.17,1263.94,1253.54,1225.33,1351.92,1031.2
2024-10-17,1239.8829828601924,1247.3255557801638,1215.024861988864,1221.8223876953125,8459497,-1.4566,1229.41,1261.11,1253.37,1226.8,1351.92,1031.2
2024-10-18,1218.547563181441,1259.1840825393742,1215.8682854811916,1254.8177490234375,11018126,2.9765,1232.3,1259.74,1254.32,1228.83,1351.92,1031.2
2024-10-21,1254.8177669815936,1262.607635574402,1240.9746301061532,1249.4095458984375,7742775,-0.431,1234.5,1255.8,1256.0,1230.9,1351.92,1031.2
2024-10-22,1256.9016668439735,1275.0615928812024,1250.1041412654479,1257.7947998046875,20090801,0.0711,1240.81,1253.1,1257.08,1233.0,1351.92,1031.2
2024-10-23,1251.3445279562577,1258.2412633793258,1233.5320194899548,1242.0164794921875,14055447,-0.7454,1243.63,1249.78,1257.55,1234.57,1351.92,1031.2
2024-10-24,1240.6768573006573,1250.7987076222266,1231.547349996325,1243.15771484375,12223031,0.2,1243.24,1246.25,1258.09,1236.24,1351.92,1031.2
2024-10-25,1237.6998715609657,1259.184122863092,1224.7497462785968,1245.8370361328125,13546055,0.6574,1244.98,1242.6,1258.2,1238.1,1351.92,1031.2
2024-10-28,1275.6569864282283,1297.7862848220739,1270.794481272672,1282.95068359375,24096412,0.5718,1253.71,1241.92,1259.61,1240.2,1351.92,1031.2
2024-10-29,1291.3855165608227,1325.1251779791885,1289.3016205238707,1321.6519775390625,20656117,2.3437,1263.26,1244.84,1261.89,1243.29,1351.92,1031.2
2024-10-30,1313.8621457191011,1320.7093367177222,1295.6030101013187,1302.1029052734375,15055031,-0.895,1270.79,1246.71,1263.35,1245.93,1351.92,1031.2
2024-10-31,1297.2403694104125,1308.8507339009743,1278.6836040126998,1282.355224609375,23497314,-1.1474,1274.3,1248.49,1263.47,1248.26,1351.92,1031.2
2024-11-01,1280.0727600114117,1286.2749035463628,1276.4011394929669,1281.90869140625,1007022,0.1434,1279.99,1251.07,1263.47,1250.26,1351.92,1031.2
2024-11-04,1280.221658871375,1281.908714624808,1260.3252547322475,1267.42041015625,14309121,-0.9999,1283.46,1253.22,1261.44,1251.72,1351.92,1031.2
2024-11-05,1263.2526375453915,1291.3359928673021,1253.4284176295798,1286.7711181640625,16431920,1.8617,1289.31,1256.2,1260.61,1253.37,1351.92,1031.2
2024-11-06,1290.2940335374446,1304.9310933295442,1282.8017951557133,1292.3779296875,12037405,0.1615,1290.66,1259.09,1260.07,1254.88,1351.92,1031.2
2024-11-07,1287.2177364325325,1292.824498565034,1265.4854006783698,1268.908935546875,9909035,-1.4224,1283.12,1260.84,1258.58,1255.97,1351.92,1031.2
2024-11-08,1260.2755859661174,1265.2373008714958,1243.108003939261,1249.2109375,11195808,-0.878,1275.56,1262.62,1256.25,1256.7,1351.92,1031.2
2024-11-11,1252.3369021242906,1266.1304944492979,1237.1044608620273,1259.5810546875,8387780,0.5785,1272.31,1264.48,1255.02,1257.5,1351.92,1031.2
2024-11-12,1266.3785236970411,1285.084164724792,1254.817703702316,1260.8709716796875,13486168,-0.4349,1269.31,1265.23,1254.94,1258.31,1351.92,1031.2
2024-11-13,1260.8709623351128,1266.477724382224,1240.4287212362626,1244.100341796875,12260404,-1.3301,1265.97,1265.75,1254.26,1258.43,1351.92,1031.2
2024-11-14,1244.149990424334,1257.993126310203,1233.5319691696748,1247.325439453125,9506892,0.2552,1260.34,1267.03,1254.28,1258.83,1351.92,1031.2
2024-11-18,1250.3521900785158,1252.9322576721884,1239.8333784208526,1243.852294921875,6195554,-0.5198,1253.41,1266.48,1254.73,1259.18,1351.92,1031.2
2024-11-19,1247.4248442373848,1251.3445507199667,1231.3488145998942,1239.53564453125,11537317,-0.6324,1249.21,1265.99,1255.23,1259.99,1351.92,1031.2
2024-11-21,1238.9899233393824,1247.2759633109613,1223.1124350544421,1240.974609375,9593870,0.1602,1248.03,1265.15,1255.69,1260.3,1351.92,1031.2
2024-11-22,1248.3675121917486,1271.588362957257,1246.3828261628269,1268.2640380859375,11604338,1.5938,1249.27,1266.46,1256.82,1261.11,1351.92,1031.2
2024-11-25,1286.0765977985961,1301.160163762971,1280.1225394754547,1290.9886474609375,22717581,0.3819,1253.58,1268.85,1258.72,1262.39,1351.92,1031.2
2024-11-26,1300.5647702425501,1304.1868465830694,1292.4771502005863,1294.9580078125,7646955,-0.4311,1260.84,1271.31,1261.43,1263.44,1351.92,1031.2
2024-11-27,1288.5573723920809,1300.812784090288,1287.9123252215186,1290.740478515625,21938082,0.1694,1267.04,1271.69,1263.71,1264.44,1351.92,1031.2
2024-11-28,1291.0878806767676,1300.4654733696732,1272.4814498292426,1276.5003662109375,22803745,-1.1299,1271.71,1269.44,1264.73,1264.91,1351.92,1031.2
2024-11-29,1273.275310189296,1293.2710463550777,1273.275310189296,1290.1451416015625,11397228,1.3249,1278.94,1268.84,1266.61,1265.54,1351.92,1031.2
2024-12-02,1289.946649219065,1300.5151260626694,1279.2789623057151,1294.6602783203125,9626400,0.3654,1286.61,1269.45,1269.04,1265.87,1351.92,1031.2
2024-12-03,1293.9655928118616,1302.747925178162,1286.1757245707627,1298.381591796875,11509276,0.3413,1290.91,1270.28,1270.49,1266.19,1351.92,1031.2
2024-12-04,1292.625936747851,1309.8927287632168,1291.7328038420255,1305.9730224609375,11570281,1.0326,1293.05,1272.21,1272.38,1265.75,1351.92,1031.2
